DL,UL,Timestamp,content,A,B,C,D
184.19807,1326.4047,545,"Location[gps 40.457614,-87.880868 acc=11 et=+18h38m39s157ms alt=167.0 vel=27.0 bear=89.7 {Bundle[mParcelledData.dataSize=40]}]",11,167,27,89.7
35.497932,927.5221,546,"Location[gps 40.457650,-87.878792 acc=10 et=+18h38m45s157ms alt=167.0 vel=31.0 bear=89.9 {Bundle[mParcelledData.dataSize=40]}]",10,167,31,89.9
1022.89905,4201.249,547,"Location[gps 40.457570,-87.877220 acc=10 et=+18h38m49s159ms alt=165.0 vel=34.75 bear=94.7 {Bundle[mParcelledData.dataSize=40]}]",10,165,34.75,94.7
109.90919,915.9073,548,"Location[gps 40.457584,-87.869400 acc=13 et=+18h39m10s158ms alt=157.0 vel=30.0 bear=89.0 {Bundle[mParcelledData.dataSize=40]}]",13,157,30,89
501.11115,949.89276,549,"Location[gps 40.457627,-87.867082 acc=14 et=+18h39m16s167ms alt=155.0 vel=32.5 bear=87.9 {Bundle[mParcelledData.dataSize=40]}]",14,155,32.5,87.9
593.5177,1038.5237,550,"Location[gps 40.457632,-87.865586 acc=12 et=+18h39m20s169ms alt=162.0 vel=31.25 bear=89.5 {Bundle[mParcelledData.dataSize=40]}]",12,162,31.25,89.5
389.69534,1084.7292,551,"Location[gps 40.457665,-87.864110 acc=11 et=+18h39m24s165ms alt=163.0 vel=31.25 bear=88.7 {Bundle[mParcelledData.dataSize=40]}]",11,163,31.25,88.7
501.42596,1051.3187,552,"Location[gps 40.457686,-87.862640 acc=10 et=+18h39m28s167ms alt=166.0 vel=31.25 bear=88.9 {Bundle[mParcelledData.dataSize=40]}]",10,166,31.25,88.9
124.48209,953.43054,553,"Location[gps 40.457694,-87.861171 acc=10 et=+18h39m32s169ms alt=163.0 vel=31.5 bear=89.2 {Bundle[mParcelledData.dataSize=40]}]",10,163,31.5,89.2
328.35727,1032.2423,554,"Location[gps 40.457691,-87.859738 acc=13 et=+18h39m36s163ms alt=163.0 vel=30.25 bear=90.5 {Bundle[mParcelledData.dataSize=40]}]",13,163,30.25,90.5
0,1932.0461,555,"Location[gps 40.457696,-87.857911 acc=14 et=+18h39m41s158ms alt=163.0 vel=31.5 bear=89.5 {Bundle[mParcelledData.dataSize=40]}]",14,163,31.5,89.5
668.596,966.0231,556,"Location[gps 40.457696,-87.857911 acc=14 et=+18h39m41s158ms alt=163.0 vel=31.5 bear=89.5 {Bundle[mParcelledData.dataSize=40]}]",14,163,31.5,89.5
556.7919,4309.6985,557,"Location[gps 40.457736,-87.855196 acc=10 et=+18h39m48s166ms alt=169.0 vel=31.25 bear=88.6 {Bundle[mParcelledData.dataSize=40]}]",10,169,31.25,88.6
0,878.2027,558,"Location[gps 40.457838,-87.851482 acc=11 et=+18h39m58s157ms alt=178.0 vel=31.5 bear=88.6 {Bundle[mParcelledData.dataSize=40]}]",11,178,31.5,88.6
716.1693,994.1596,559,"Location[gps 40.457838,-87.851482 acc=11 et=+18h39m58s157ms alt=178.0 vel=31.5 bear=88.6 {Bundle[mParcelledData.dataSize=40]}]",11,178,31.5,88.6
0,1036.4215,560,"Location[gps 40.457898,-87.848958 acc=10 et=+18h40m5s158ms alt=179.0 vel=31.25 bear=88.3 {Bundle[mParcelledData.dataSize=40]}]",10,179,31.25,88.3
919.19867,904.57983,561,"Location[gps 40.457934,-87.847435 acc=10 et=+18h40m9s158ms alt=175.0 vel=31.25 bear=87.8 {Bundle[mParcelledData.dataSize=40]}]",10,175,31.25,87.8
0,1021.9405,562,"Location[gps 40.457953,-87.845976 acc=10 et=+18h40m13s158ms alt=174.0 vel=31.5 bear=88.4 {Bundle[mParcelledData.dataSize=40]}]",10,174,31.5,88.4
706.7236,971.52216,563,"Location[gps 40.457996,-87.844455 acc=11 et=+18h40m17s170ms alt=171.0 vel=31.75 bear=88.2 {Bundle[mParcelledData.dataSize=40]}]",11,171,31.75,88.2
403.58295,1117.8868,564,"Location[gps 40.457990,-87.843004 acc=11 et=+18h40m21s164ms alt=170.0 vel=31.0 bear=88.4 {Bundle[mParcelledData.dataSize=40]}]",11,170,31,88.4
218.3284,4229.01025,565,"Location[gps 40.458053,-87.841559 acc=12 et=+18h40m25s163ms alt=175.0 vel=31.0 bear=87.2 {Bundle[mParcelledData.dataSize=40]}]",12,175,31,87.2
252.00534,1127.7361,566,"Location[gps 40.458144,-87.839033 acc=13 et=+18h40m32s156ms alt=174.0 vel=31.0 bear=88.9 {Bundle[mParcelledData.dataSize=40]}]",13,174,31,88.9
111.0423,901.39465,567,"Location[gps 40.458144,-87.839033 acc=13 et=+18h40m32s156ms alt=174.0 vel=31.0 bear=88.9 {Bundle[mParcelledData.dataSize=40]}]",13,174,31,88.9
0,1221.9384,568,"Location[gps 40.458202,-87.836506 acc=11 et=+18h40m39s158ms alt=166.0 vel=31.0 bear=88.2 {Bundle[mParcelledData.dataSize=40]}]",11,166,31,88.2
9.669282,1053.4818,569,"Location[gps 40.458259,-87.834993 acc=12 et=+18h40m43s170ms alt=160.0 vel=31.0 bear=88.4 {Bundle[mParcelledData.dataSize=40]}]",12,160,31,88.4
163.29594,1040.6345,570,"Location[gps 40.458246,-87.833501 acc=11 et=+18h40m47s161ms alt=160.0 vel=31.5 bear=89.2 {Bundle[mParcelledData.dataSize=40]}]",11,160,31.5,89.2
33.972004,962.3913,571,"Location[gps 40.458259,-87.832026 acc=12 et=+18h40m51s168ms alt=165.0 vel=31.0 bear=88.3 {Bundle[mParcelledData.dataSize=40]}]",12,165,31,88.3
141.43443,4470.246,572,"Location[gps 40.458273,-87.830585 acc=11 et=+18h40m55s157ms alt=164.0 vel=31.25 bear=88.2 {Bundle[mParcelledData.dataSize=40]}]",11,164,31.25,88.2
50.729984,0,573,"Location[gps 40.458329,-87.828360 acc=12 et=+18h41m1s157ms alt=164.0 vel=31.0 bear=88.5 {Bundle[mParcelledData.dataSize=40]}]",12,164,31,88.5
112.5259,4830.115,574,"Location[gps 40.458363,-87.823533 acc=14 et=+18h41m14s157ms alt=154.0 vel=32.5 bear=89.6 {Bundle[mParcelledData.dataSize=40]}]",14,154,32.5,89.6
449.59097,1009.84644,575,"Location[gps 40.458363,-87.823533 acc=14 et=+18h41m14s157ms alt=154.0 vel=32.5 bear=89.6 {Bundle[mParcelledData.dataSize=40]}]",14,154,32.5,89.6
553.80884,1011.8423,576,"Location[gps 40.458447,-87.821352 acc=11 et=+18h41m20s159ms alt=158.0 vel=31.0 bear=88.5 {Bundle[mParcelledData.dataSize=40]}]",11,158,31,88.5
94.889565,996.09375,577,"Location[gps 40.458466,-87.819849 acc=11 et=+18h41m24s158ms alt=163.0 vel=32.5 bear=88.9 {Bundle[mParcelledData.dataSize=40]}]",11,163,32.5,88.9
0,1009.84644,578,"Location[gps 40.458477,-87.818281 acc=11 et=+18h41m28s158ms alt=166.0 vel=32.5 bear=89.4 {Bundle[mParcelledData.dataSize=40]}]",11,166,32.5,89.4
427.54105,927.5221,579,"Location[gps 40.458489,-87.816780 acc=11 et=+18h41m32s159ms alt=161.0 vel=31.25 bear=89.6 {Bundle[mParcelledData.dataSize=40]}]",11,161,31.25,89.6
1237.8267,1055.6539,580,"Location[gps 40.458513,-87.815285 acc=11 et=+18h41m36s159ms alt=162.0 vel=31.25 bear=89.9 {Bundle[mParcelledData.dataSize=40]}]",11,162,31.25,89.9
377.8769,1319.5675,581,"Location[gps 40.458521,-87.813776 acc=11 et=+18h41m40s160ms alt=167.0 vel=32.25 bear=89.5 {Bundle[mParcelledData.dataSize=40]}]",11,167,32.25,89.5
0,1073.3589,582,"Location[gps 40.458519,-87.812287 acc=12 et=+18h41m44s158ms alt=170.0 vel=31.5 bear=89.7 {Bundle[mParcelledData.dataSize=40]}]",12,170,31.5,89.7
1136.4751,4276.104,583,"Location[gps 40.458511,-87.810763 acc=12 et=+18h41m48s170ms alt=171.0 vel=31.25 bear=91.0 {Bundle[mParcelledData.dataSize=40]}]",12,171,31.25,91
591.80725,890.4212,584,"Location[gps 40.458494,-87.808287 acc=13 et=+18h41m56s156ms alt=172.0 vel=23.5 bear=90.8 {Bundle[mParcelledData.dataSize=40]}]",13,172,23.5,90.8
901.98157,1187.9169,585,"Location[gps 40.458494,-87.808287 acc=13 et=+18h41m56s156ms alt=172.0 vel=23.5 bear=90.8 {Bundle[mParcelledData.dataSize=40]}]",13,172,23.5,90.8
0,1635.7578,586,"Location[gps 40.458525,-87.806234 acc=12 et=+18h42m3s165ms alt=170.0 vel=26.0 bear=90.0 {Bundle[mParcelledData.dataSize=40]}]",12,170,26,90
286.72952,0,587,"Location[gps 40.458543,-87.805029 acc=12 et=+18h42m7s168ms alt=169.0 vel=26.5 bear=89.8 {Bundle[mParcelledData.dataSize=40]}]",12,169,26.5,89.8
1026.4308,1001.9417,588,"Location[gps 40.458577,-87.803838 acc=11 et=+18h42m11s171ms alt=166.0 vel=25.0 bear=89.1 {Bundle[mParcelledData.dataSize=40]}]",11,166,25,89.1
295.35757,914.2718,589,"Location[gps 40.458538,-87.802642 acc=12 et=+18h42m15s157ms alt=170.0 vel=24.75 bear=89.9 {Bundle[mParcelledData.dataSize=40]}]",12,170,24.75,89.9
727.7292,1042.7539,590,"Location[gps 40.458518,-87.801359 acc=12 et=+18h42m19s165ms alt=170.0 vel=26.75 bear=90.6 {Bundle[mParcelledData.dataSize=40]}]",12,170,26.75,90.6
533.56036,0,591,"Location[gps 40.458503,-87.798064 acc=12 et=+18h42m28s157ms alt=169.0 vel=34.75 bear=90.5 {Bundle[mParcelledData.dataSize=40]}]",12,169,34.75,90.5
215.09108,936.00037,592,"Location[gps 40.458493,-87.795432 acc=13 et=+18h42m34s157ms alt=166.0 vel=38.75 bear=91.2 {Bundle[mParcelledData.dataSize=40]}]",13,166,38.75,91.2
145.1101,914.2718,593,"Location[gps 40.458493,-87.795432 acc=13 et=+18h42m34s157ms alt=166.0 vel=38.75 bear=91.2 {Bundle[mParcelledData.dataSize=40]}]",13,166,38.75,91.2
164.50563,1113.0265,594,"Location[gps 40.458507,-87.792378 acc=11 et=+18h42m41s163ms alt=174.0 vel=34.75 bear=90.2 {Bundle[mParcelledData.dataSize=40]}]",11,174,34.75,90.2
397.47467,1071.1134,595,"Location[gps 40.458502,-87.790815 acc=10 et=+18h42m45s163ms alt=173.0 vel=32.5 bear=89.8 {Bundle[mParcelledData.dataSize=40]}]",10,173,32.5,89.8
388.37347,1084.7292,596,"Location[gps 40.458544,-87.789345 acc=10 et=+18h42m49s158ms alt=172.0 vel=30.25 bear=86.8 {Bundle[mParcelledData.dataSize=40]}]",10,172,30.25,86.8
377.8769,1011.8423,597,"Location[gps 40.458583,-87.787888 acc=10 et=+18h42m53s165ms alt=173.0 vel=30.75 bear=87.5 {Bundle[mParcelledData.dataSize=40]}]",10,173,30.75,87.5
1186.7689,936.00037,598,"Location[gps 40.458629,-87.786376 acc=10 et=+18h42m57s169ms alt=174.0 vel=31.25 bear=87.4 {Bundle[mParcelledData.dataSize=40]}]",10,174,31.25,87.4
1330.0693,1049.1643,599,"Location[gps 40.458664,-87.784953 acc=11 et=+18h43m1s179ms alt=173.0 vel=30.25 bear=87.1 {Bundle[mParcelledData.dataSize=40]}]",11,173,30.25,87.1
805.8995,4285.649,600,"Location[gps 40.458706,-87.783512 acc=11 et=+18h43m5s171ms alt=174.0 vel=30.75 bear=88.5 {Bundle[mParcelledData.dataSize=40]}]",11,174,30.75,88.5
146.07217,988.4019,601,"Location[gps 40.458760,-87.781017 acc=11 et=+18h43m12s157ms alt=171.0 vel=30.5 bear=88.1 {Bundle[mParcelledData.dataSize=40]}]",11,171,30.5,88.1
1087.2119,4290.4375,602,"Location[gps 40.458760,-87.781017 acc=11 et=+18h43m12s157ms alt=171.0 vel=30.5 bear=88.1 {Bundle[mParcelledData.dataSize=40]}]",11,171,30.5,88.1
362.70337,1103.4315,603,"Location[gps 40.458888,-87.777600 acc=13 et=+18h43m21s155ms alt=169.0 vel=32.75 bear=87.0 {Bundle[mParcelledData.dataSize=40]}]",13,169,32.75,87
1835.2562,1158.3534,604,"Location[gps 40.458888,-87.777600 acc=13 et=+18h43m21s155ms alt=169.0 vel=32.75 bear=87.0 {Bundle[mParcelledData.dataSize=40]}]",13,169,32.75,87
1912.5089,1001.9417,605,"Location[gps 40.459023,-87.774750 acc=12 et=+18h43m28s158ms alt=172.0 vel=34.0 bear=87.6 {Bundle[mParcelledData.dataSize=40]}]",12,172,34,87.6
437.1134,1042.7539,606,"Location[gps 40.459024,-87.773067 acc=11 et=+18h43m32s158ms alt=173.0 vel=35.25 bear=88.3 {Bundle[mParcelledData.dataSize=40]}]",11,173,35.25,88.3
1383.785,0,607,"Location[gps 40.459152,-87.771433 acc=11 et=+18h43m36s163ms alt=178.0 vel=37.75 bear=87.9 {Bundle[mParcelledData.dataSize=40]}]",11,178,37.75,87.9
1234.3494,1103.4315,608,"Location[gps 40.459190,-87.769609 acc=11 et=+18h43m40s165ms alt=179.0 vel=38.25 bear=88.3 {Bundle[mParcelledData.dataSize=40]}]",11,179,38.25,88.3
691.985,937.7146,609,"Location[gps 40.459076,-87.764081 acc=13 et=+18h43m53s156ms alt=168.0 vel=35.0 bear=101.1 {Bundle[mParcelledData.dataSize=40]}]",13,168,35,101.1
919.2298,988.4019,610,"Location[gps 40.459076,-87.764081 acc=13 et=+18h43m53s156ms alt=168.0 vel=35.0 bear=101.1 {Bundle[mParcelledData.dataSize=40]}]",13,168,35,101.1
1832.5562,1073.3589,611,"Location[gps 40.458493,-87.761921 acc=13 et=+18h43m59s166ms alt=170.0 vel=32.5 bear=109.6 {Bundle[mParcelledData.dataSize=40]}]",13,170,32.5,109.6
974.02435,994.1596,612,"Location[gps 40.458210,-87.760350 acc=11 et=+18h44m3s157ms alt=171.0 vel=33.75 bear=99.9 {Bundle[mParcelledData.dataSize=40]}]",11,171,33.75,99.9
1952.3533,1023.9844,613,"Location[gps 40.458156,-87.758741 acc=10 et=+18h44m7s157ms alt=173.0 vel=34.5 bear=90.1 {Bundle[mParcelledData.dataSize=40]}]",10,173,34.5,90.1
1546.6086,1053.4818,614,"Location[gps 40.458225,-87.757126 acc=11 et=+18h44m11s163ms alt=176.0 vel=34.5 bear=87.3 {Bundle[mParcelledData.dataSize=40]}]",11,176,34.5,87.3
371.43604,1015.8575,615,"Location[gps 40.458351,-87.753458 acc=14 et=+18h44m20s156ms alt=175.0 vel=34.5 bear=88.0 {Bundle[mParcelledData.dataSize=40]}]",14,175,34.5,88
844.30054,977.08435,616,"Location[gps 40.458351,-87.753458 acc=14 et=+18h44m20s156ms alt=175.0 vel=34.5 bear=88.0 {Bundle[mParcelledData.dataSize=40]}]",14,175,34.5,88
264.63116,1075.6138,617,"Location[gps 40.458483,-87.750620 acc=14 et=+18h44m27s168ms alt=169.0 vel=34.5 bear=87.8 {Bundle[mParcelledData.dataSize=40]}]",14,169,34.5,87.8
0,922.5084,618,"Location[gps 40.458575,-87.747185 acc=13 et=+18h44m36s157ms alt=172.0 vel=31.5 bear=87.4 {Bundle[mParcelledData.dataSize=40]}]",13,172,31.5,87.4
123.09896,977.08435,619,"Location[gps 40.458635,-87.743432 acc=13 et=+18h44m46s155ms alt=172.0 vel=32.0 bear=91.4 {Bundle[mParcelledData.dataSize=40]}]",13,172,32,91.4
0,953.43054,620,"Location[gps 40.458635,-87.743432 acc=13 et=+18h44m46s155ms alt=172.0 vel=32.0 bear=91.4 {Bundle[mParcelledData.dataSize=40]}]",13,172,32,91.4
258.49072,1001.9417,621,"Location[gps 40.458551,-87.741049 acc=11 et=+18h44m52s156ms alt=167.0 vel=33.75 bear=90.9 {Bundle[mParcelledData.dataSize=40]}]",11,167,33.75,90.9
1955.1824,960.58575,622,"Location[gps 40.458493,-87.739401 acc=12 et=+18h44m56s163ms alt=170.0 vel=34.5 bear=92.4 {Bundle[mParcelledData.dataSize=40]}]",12,170,34.5,92.4
0,859.0473,623,"Location[gps 40.458434,-87.735738 acc=11 et=+18h45m5s155ms alt=167.0 vel=35.25 bear=91.3 {Bundle[mParcelledData.dataSize=40]}]",11,167,35.25,91.3
170.47897,958.7869,624,"Location[gps 40.458434,-87.735738 acc=11 et=+18h45m5s155ms alt=167.0 vel=35.25 bear=91.3 {Bundle[mParcelledData.dataSize=40]}]",11,167,35.25,91.3
1953.3923,1089.3451,625,"Location[gps 40.458356,-87.732733 acc=11 et=+18h45m12s165ms alt=165.0 vel=36.0 bear=91.1 {Bundle[mParcelledData.dataSize=40]}]",11,165,36,91.1
1847.6431,4319.394,626,"Location[gps 40.458352,-87.731088 acc=11 et=+18h45m16s166ms alt=165.0 vel=34.25 bear=90.8 {Bundle[mParcelledData.dataSize=40]}]",11,165,34.25,90.8
1254.0945,948.13367,627,"Location[gps 40.458339,-87.728079 acc=13 et=+18h45m24s156ms alt=171.0 vel=32.25 bear=90.2 {Bundle[mParcelledData.dataSize=40]}]",13,171,32.25,90.2
1834.5773,1040.6345,628,"Location[gps 40.458339,-87.728079 acc=13 et=+18h45m24s156ms alt=171.0 vel=32.25 bear=90.2 {Bundle[mParcelledData.dataSize=40]}]",13,171,32.25,90.2
1891.5236,960.58575,629,"Location[gps 40.458363,-87.725755 acc=11 et=+18h45m30s156ms alt=165.0 vel=33.5 bear=89.3 {Bundle[mParcelledData.dataSize=40]}]",11,165,33.5,89.3
0,1615.1173,630,"Location[gps 40.458416,-87.721939 acc=13 et=+18h45m39s156ms alt=166.0 vel=35.75 bear=88.5 {Bundle[mParcelledData.dataSize=40]}]",13,166,35.75,88.5
510.70734,936.00037,631,"Location[gps 40.458416,-87.721939 acc=13 et=+18h45m39s156ms alt=166.0 vel=35.75 bear=88.5 {Bundle[mParcelledData.dataSize=40]}]",13,166,35.75,88.5
807.02075,1306.1025,632,"Location[gps 40.458451,-87.719131 acc=10 et=+18h45m46s169ms alt=166.0 vel=33.25 bear=88.7 {Bundle[mParcelledData.dataSize=40]}]",10,166,33.25,88.7
0,899.8105,633,"Location[gps 40.458486,-87.717570 acc=10 et=+18h45m50s162ms alt=173.0 vel=32.5 bear=88.3 {Bundle[mParcelledData.dataSize=40]}]",10,173,32.5,88.3
0,962.3913,634,"Location[gps 40.458540,-87.716106 acc=10 et=+18h45m54s157ms alt=174.0 vel=32.0 bear=88.4 {Bundle[mParcelledData.dataSize=40]}]",10,174,32,88.4
1929.9521,1053.4818,635,"Location[gps 40.458532,-87.714526 acc=10 et=+18h45m58s162ms alt=174.0 vel=32.75 bear=88.9 {Bundle[mParcelledData.dataSize=40]}]",10,174,32.75,88.9
1897.1687,992.233,636,"Location[gps 40.458554,-87.712917 acc=10 et=+18h46m2s165ms alt=176.0 vel=35.25 bear=89.4 {Bundle[mParcelledData.dataSize=40]}]",10,176,35.25,89.4
0,873.7068,637,"Location[gps 40.458606,-87.709316 acc=12 et=+18h46m10s157ms alt=175.0 vel=40.25 bear=89.8 {Bundle[mParcelledData.dataSize=40]}]",12,175,40.25,89.8
782.00854,901.39465,638,"Location[gps 40.458606,-87.709316 acc=12 et=+18h46m10s157ms alt=175.0 vel=40.25 bear=89.8 {Bundle[mParcelledData.dataSize=40]}]",12,175,40.25,89.8
1900.4183,1053.4818,639,"Location[gps 40.458649,-87.706173 acc=11 et=+18h46m17s161ms alt=178.0 vel=36.25 bear=89.5 {Bundle[mParcelledData.dataSize=40]}]",11,178,36.25,89.5
1099.4943,1096.343,640,"Location[gps 40.458648,-87.704581 acc=10 et=+18h46m21s163ms alt=179.0 vel=33.75 bear=89.6 {Bundle[mParcelledData.dataSize=40]}]",10,179,33.75,89.6
1370.1875,1060.0253,641,"Location[gps 40.458655,-87.702959 acc=10 et=+18h46m25s157ms alt=182.0 vel=33.0 bear=89.2 {Bundle[mParcelledData.dataSize=40]}]",10,182,33,89.2
1908.2441,956.9947,642,"Location[gps 40.458670,-87.701409 acc=10 et=+18h46m29s158ms alt=185.0 vel=33.5 bear=90.1 {Bundle[mParcelledData.dataSize=40]}]",10,185,33.5,90.1
1889.454,1080.1522,643,"Location[gps 40.458670,-87.699835 acc=10 et=+18h46m33s166ms alt=186.0 vel=32.25 bear=89.5 {Bundle[mParcelledData.dataSize=40]}]",10,186,32.25,89.5
1025.5659,1011.8423,644,"Location[gps 40.458684,-87.698405 acc=10 et=+18h46m37s177ms alt=185.0 vel=31.75 bear=89.4 {Bundle[mParcelledData.dataSize=40]}]",10,185,31.75,89.4
731.45056,4142.3315,645,"Location[gps 40.458680,-87.696880 acc=10 et=+18h46m41s156ms alt=182.0 vel=31.75 bear=89.7 {Bundle[mParcelledData.dataSize=40]}]",10,182,31.75,89.7
598.81683,895.0912,646,"Location[gps 40.458673,-87.692695 acc=14 et=+18h46m53s183ms alt=183.0 vel=27.75 bear=91.1 {Bundle[mParcelledData.dataSize=40]}]",14,183,27.75,91.1
1655.25,891.9725,647,"Location[gps 40.458710,-87.691142 acc=12 et=+18h46m58s164ms alt=180.0 vel=24.75 bear=89.9 {Bundle[mParcelledData.dataSize=40]}]",12,180,24.75,89.9
0,1066.6504,648,"Location[gps 40.458698,-87.689942 acc=11 et=+18h47m2s156ms alt=178.0 vel=23.5 bear=89.9 {Bundle[mParcelledData.dataSize=40]}]",11,178,23.5,89.9
1066.8286,955.2093,649,"Location[gps 40.458722,-87.688912 acc=11 et=+18h47m6s156ms alt=179.0 vel=20.75 bear=90.3 {Bundle[mParcelledData.dataSize=40]}]",11,179,20.75,90.3
490.1135,1007.8586,650,"Location[gps 40.458755,-87.688044 acc=10 et=+18h47m10s166ms alt=177.0 vel=18.0 bear=90.1 {Bundle[mParcelledData.dataSize=40]}]",10,177,18,90.1
759.0502,1302.779,651,"Location[gps 40.458781,-87.687433 acc=10 et=+18h47m14s160ms alt=179.0 vel=11.25 bear=88.9 {Bundle[mParcelledData.dataSize=40]}]",10,179,11.25,88.9
714.55817,904.57983,652,"Location[gps 40.458763,-87.687345 acc=10 et=+18h47m18s157ms alt=176.0 vel=0.25 bear=90.3 {Bundle[mParcelledData.dataSize=40]}]",10,176,0.25,90.3
1215.582,1101.0585,653,"Location[gps 40.458795,-87.687085 acc=10 et=+18h47m22s166ms alt=175.0 vel=9.25 bear=85.7 {Bundle[mParcelledData.dataSize=40]}]",10,175,9.25,85.7
816.4115,1091.6677,654,"Location[gps 40.458816,-87.686363 acc=11 et=+18h47m26s155ms alt=176.0 vel=17.5 bear=87.9 {Bundle[mParcelledData.dataSize=40]}]",11,176,17.5,87.9
899.9949,1276.7886,655,"Location[gps 40.458827,-87.685554 acc=11 et=+18h47m30s163ms alt=174.0 vel=17.75 bear=89.2 {Bundle[mParcelledData.dataSize=40]}]",11,174,17.75,89.2
1140.772,1087.0322,656,"Location[gps 40.458861,-87.684638 acc=10 et=+18h47m34s161ms alt=175.0 vel=19.25 bear=88.2 {Bundle[mParcelledData.dataSize=40]}]",10,175,19.25,88.2
1009.6433,1224.8617,657,"Location[gps 40.458885,-87.683687 acc=11 et=+18h47m38s163ms alt=176.0 vel=20.0 bear=88.6 {Bundle[mParcelledData.dataSize=40]}]",11,176,20,88.6
1159.7212,1735.5668,658,"Location[gps 40.458922,-87.682652 acc=12 et=+18h47m42s165ms alt=176.0 vel=20.5 bear=89.3 {Bundle[mParcelledData.dataSize=40]}]",12,176,20.5,89.3
738.6217,1038.5237,659,"Location[gps 40.458933,-87.681809 acc=11 et=+18h47m46s166ms alt=179.0 vel=18.75 bear=89.4 {Bundle[mParcelledData.dataSize=40]}]",11,179,18.75,89.4
563.8037,1034.3276,660,"Location[gps 40.458967,-87.680918 acc=10 et=+18h47m50s156ms alt=176.0 vel=18.75 bear=88.2 {Bundle[mParcelledData.dataSize=40]}]",10,176,18.75,88.2
1454.4635,992.233,661,"Location[gps 40.458956,-87.680142 acc=11 et=+18h47m54s156ms alt=177.0 vel=17.75 bear=88.7 {Bundle[mParcelledData.dataSize=40]}]",11,177,17.75,88.7
1839.8649,977.08435,662,"Location[gps 40.459005,-87.679141 acc=12 et=+18h47m58s165ms alt=173.0 vel=19.5 bear=88.5 {Bundle[mParcelledData.dataSize=40]}]",12,173,19.5,88.5
1453.5736,1047.0188,663,"Location[gps 40.459047,-87.678193 acc=12 et=+18h48m2s163ms alt=171.0 vel=20.5 bear=86.9 {Bundle[mParcelledData.dataSize=40]}]",12,171,20.5,86.9
544.5681,864.8517,664,"Location[gps 40.459131,-87.676518 acc=15 et=+18h48m9s155ms alt=171.0 vel=19.5 bear=87.0 {Bundle[mParcelledData.dataSize=40]}]",15,171,19.5,87
1096.76,915.9073,665,"Location[gps 40.459131,-87.676518 acc=15 et=+18h48m9s155ms alt=171.0 vel=19.5 bear=87.0 {Bundle[mParcelledData.dataSize=40]}]",15,171,19.5,87
1613.8907,4309.6985,666,"Location[gps 40.459047,-87.675288 acc=13 et=+18h48m15s169ms alt=172.0 vel=18.75 bear=89.7 {Bundle[mParcelledData.dataSize=40]}]",13,172,18.75,89.7
371.1582,881.2258,667,"Location[gps 40.459122,-87.673506 acc=16 et=+18h48m23s154ms alt=169.0 vel=17.5 bear=87.8 {Bundle[mParcelledData.dataSize=40]}]",16,169,17.5,87.8
1349.2653,896.6589,668,"Location[gps 40.459122,-87.673506 acc=16 et=+18h48m23s154ms alt=169.0 vel=17.5 bear=87.8 {Bundle[mParcelledData.dataSize=40]}]",16,169,17.5,87.8
346.17694,872.2184,669,"Location[gps 40.459022,-87.670980 acc=20 et=+18h48m35s156ms alt=175.0 vel=14.75 bear=85.9 {Bundle[mParcelledData.dataSize=40]}]",20,175,14.75,85.9
1125.3287,1017.8771,670,"Location[gps 40.459022,-87.670980 acc=20 et=+18h48m35s156ms alt=175.0 vel=14.75 bear=85.9 {Bundle[mParcelledData.dataSize=40]}]",20,175,14.75,85.9
967.3174,1084.7292,671,"Location[gps 40.459137,-87.670191 acc=14 et=+18h48m40s155ms alt=165.0 vel=14.5 bear=90.1 {Bundle[mParcelledData.dataSize=40]}]",14,165,14.5,90.1
881.345,1071.1134,672,"Location[gps 40.459090,-87.669657 acc=13 et=+18h48m44s154ms alt=169.0 vel=11.75 bear=93.3 {Bundle[mParcelledData.dataSize=40]}]",13,169,11.75,93.3
669.2767,888.87537,673,"Location[gps 40.459151,-87.668544 acc=12 et=+18h48m53s155ms alt=169.0 vel=7.5 bear=87.0 {Bundle[mParcelledData.dataSize=40]}]",12,169,7.5,87
1807.6387,982.7105,674,"Location[gps 40.459151,-87.668544 acc=12 et=+18h48m53s155ms alt=169.0 vel=7.5 bear=87.0 {Bundle[mParcelledData.dataSize=40]}]",12,169,7.5,87
1833.8094,1032.2423,675,"Location[gps 40.459157,-87.667881 acc=11 et=+18h49m0s154ms alt=167.0 vel=8.5 bear=90.9 {Bundle[mParcelledData.dataSize=40]}]",11,167,8.5,90.9
1657.4133,1096.343,676,"Location[gps 40.459154,-87.667383 acc=10 et=+18h49m4s155ms alt=173.0 vel=11.75 bear=89.4 {Bundle[mParcelledData.dataSize=40]}]",10,173,11.75,89.4
1516.4386,1060.0253,677,"Location[gps 40.459164,-87.666757 acc=10 et=+18h49m8s155ms alt=171.0 vel=15.0 bear=89.2 {Bundle[mParcelledData.dataSize=40]}]",10,171,15,89.2
1215.8452,1005.87854,678,"Location[gps 40.459162,-87.666034 acc=10 et=+18h49m12s186ms alt=176.0 vel=14.75 bear=87.7 {Bundle[mParcelledData.dataSize=40]}]",10,176,14.75,87.7
1853.8638,1066.6504,679,"Location[gps 40.459173,-87.665300 acc=10 et=+18h49m16s159ms alt=175.0 vel=16.5 bear=89.6 {Bundle[mParcelledData.dataSize=40]}]",10,175,16.5,89.6
